Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 51/2011
Mã chứng khoán:,TD1116046
Mã ISIN:,VNTD11160460
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 46/2011/GCNTP-VSD do VSD cấp lần đầu ngày 08/07/2011, Số 46/2011/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 22/07/2011"
Tổng số chứng khoán đăng ký:,37.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.700.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/07 từ năm 2012 đến năm đáo hạn."
Kỳ hạn:,05 năm
Ngày phát hành:,04/07/2011
Ngày đáo hạn:,04/07/2016
Nơi quản lý tại VSD:,Trụ sở chính
