Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 80/2018
Mã chứng khoán:,TD1828115
Mã ISIN:,VNTD18281152
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 20/2018/GCNTP-VSD do VSD cấp lần đầu ngày 28/06/2018, số 20/2018/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 19/07/2018"
Tổng số chứng khoán đăng ký:,75.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 28/06 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,28/06/2018
Ngày đáo hạn:,28/06/2028
Nơi quản lý tại VSD:,Trụ sở chính
