Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách xã hội
Mã chứng khoán:,BVBS15064
Mã ISIN:,VNBVBS150640
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 17/2015/GCNTP-VSD do VSD cấp ngày 10/02/2015
Tổng số chứng khoán đăng ký:,3.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,350.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,9%/năm"
Cách thức trả lãi:,Tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành. Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,5 năm
Ngày phát hành:,11/02/2015
Ngày đáo hạn:,11/02/2020
Nơi quản lý tại VSD:,Trụ sở chính
