Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111013
Mã ISIN:,VNVDB1110131
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,13/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,12.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.200.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.5%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,29/01/2011
Ngày đáo hạn:,29/01/2016
Nơi quản lý tại VSD:,Trụ sở chính
