Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 174/2019
Mã chứng khoán:,TD1934193
Mã ISIN:,VNTD19341930
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 53/2019/GCNTP-VSD do VSD cấp ngày 19/12/2019
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:, Đấu thầu
Lãi suất:,"3,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 19/12 từ năm 2020 đến năm đáo hạn.	"
Kỳ hạn:,15 năm
Ngày phát hành:,19/12/2019
Ngày đáo hạn:,19/12/2034
Nơi quản lý tại VSD:,Trụ sở chính
