Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Tín phiếu Kho bạc đấu thầu đợt 07/2015
Mã chứng khoán:,TPKB15005
Mã ISIN:,VNTPKB150059
Loại chứng khoán:,Tín phiếu Kho bạc
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 07/2015/GCNTPKB-VSD do VSD cấp ngày 07/07/2015
Tổng số chứng khoán đăng ký:,50.000.000 Tín phiếu 
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức đăng ký:,Tín phiếu bán thấp hơn mệnh giá 
Nơi quản lý tại VSD:,Trụ sở chính
