Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh
"
Tên chứng quyền:,Chứng quyền FPT-HSC-MET09
Mã chứng quyền:,CFPT2201
Mã ISIN:,VN0CFPT22017
Mã chứng khoán cơ sở:,FPT
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần FPT
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,9 tháng
Ngày đáo hạn:,20/09/2022
Tỷ lệ chuyển đổi:,8:1
Giá thực hiện:,106.000  đồng
Giá phát hành lần đầu:,2.100  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số 10/2022/GCNCW-VSD do VSD cấp ngày 07/01/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,7.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,14.700.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,7.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
