Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.MSN.KIS.M.CA.T.05
Mã chứng quyền:,CMSN2002
Mã ISIN:,VN0CMSN20022
Mã chứng khoán cơ sở:,MSN
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Tập đoàn Masan
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,5 tháng
Ngày đáo hạn:,16/09/2020
Tỷ lệ chuyển đổi:,4:1
Giá thực hiện:,62.999  đồng
Giá phát hành lần đầu:,2.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   53/2020/GCNCW-VSD do VSD cấp ngày 05/05/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,4.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,8.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.400.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
