Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CTCB03MBS20CE
Mã chứng quyền:,CTCB2011
Mã ISIN:,VN0CTCB20117
Mã chứng khoán cơ sở:,TCB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng Thương mại cổ phần Kỹ thương Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,"3,5 tháng"
Ngày đáo hạn:,09/02/2021
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,22.600  đồng
Giá phát hành lần đầu:,3.400  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   204/2020/GCNCW-VSD do VSD cấp lần đầu ngày 11/11/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,3.400.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
