Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh
"
Tên chứng quyền:,Chứng quyền HPG-HSC-MET06
Mã chứng quyền:,CHPG2105
Mã ISIN:,VN0CHPG21053
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,09/08/2021
Tỷ lệ chuyển đổi:,"1,4704:1"
Giá thực hiện:,30.879  đồng
Giá phát hành lần đầu:,3.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 42/2021/GCNCW-VSD do VSD cấp lần đầu ngày 03/03/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,15.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
