Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB112076
Mã ISIN:,VNVDB1120767
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,50/2012/GCNTP-VSD cấp ngày 13/06/2012
Tổng số chứng khoán đăng ký:,9.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,960.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,6%/năm"
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá khi đáo hạn
Kỳ hạn:,05 năm
Ngày phát hành:,11/06/2012
Ngày đáo hạn:,11/06/2017
Nơi quản lý tại VSD:,Trụ sở chính
