Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu chính quyền địa phương cho dự án Khu đô thị mới Thủ Thiêm
Mã chứng khoán:,HCMB0902
Mã ISIN:,VN0HCMB09023
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,24/2009/GCNTP-VSD cấp ngày 06/10/2009
Tổng số chứng khoán đăng ký:,15.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.500.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,10.4%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,15/09/2009
Ngày đáo hạn:,15/09/2012
Nơi quản lý tại VSD:,Trụ sở chính
