Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.HCM (BLPH)  đợt 3/2007
Mã chứng khoán:,HCMA0307
Mã ISIN:,VN0HCMA03077
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 20/2007/GCNTP-CNTTLK do VSD cấp ngày 13/12/2007
Tổng số chứng khoán đăng ký:,280.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,28.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,29/11/2007
Ngày đáo hạn:,29/11/2022
Nơi quản lý tại VSD:,Trụ sở chính
