Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 24/2016
Mã chứng khoán:,TD1621451
Mã ISIN:,VNTD16214510
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 29/2016/GCNTP-VSD do VSD cấp ngày 10/03/2016, số 29/2016/GCNTP-VSD-1 cấp lại ngày 17/03/2016"
Tổng số chứng khoán đăng ký:,97.100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,9.710.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6.3%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  10/03 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,10/03/2016
Ngày đáo hạn:,10/03/2021
Nơi quản lý tại VSD:,Trụ sở chính
