Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 01/2012
Mã chứng khoán:,TD1217002
Mã ISIN:,VNTD12170021
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 02/2012/GCNTP-VSD do VSD cấp lần đầu ngày 19/01/2012, Số 02/2012/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 24/02/2012"
Tổng số chứng khoán đăng ký:,48.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.880.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"12,15%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/01 từ năm 2012 đến năm đáo hạn
Kỳ hạn:,05 năm
Ngày phát hành:,16/01/2012
Ngày đáo hạn:,16/01/2017
Nơi quản lý tại VSD:,Trụ sở chính
