Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CPD0810022
Mã ISIN:,VNTD08100222
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,22/2008/GCNTP-TTLK cấp ngày 14/07/2008
Tổng số chứng khoán đăng ký:,20.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,01/07/2008
Ngày đáo hạn:,01/07/2010
Nơi quản lý tại VSD:,Trụ sở chính
