Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 28/2013
Mã chứng khoán:,TD1315005
Mã ISIN:,VNTD13150055
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 51/2013/GCNTP-VSD do VSD cấp lần đầu ngày 02/05/2013, Số 51/2013/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 09/07/2013"
Tổng số chứng khoán đăng ký:,57.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.700.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/04 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,2 năm
Ngày phát hành:,30/04/2013
Ngày đáo hạn:,30/04/2015
Nơi quản lý tại VSD:,Trụ sở chính
