Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền STB/8M/SSI/C/EU/Cash-08
Mã chứng quyền:,CSTB2014
Mã ISIN:,VN0CSTB20147
Mã chứng khoán cơ sở:,STB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân Hàng TMCP Sài Gòn Thương Tín
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,8 tháng
Ngày đáo hạn:,14/06/2021
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,12.000  đồng
Giá phát hành lần đầu:,3.800  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   193/2020/GCNCW-VSD do VSD cấp lần đầu ngày 22/10/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,19.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
