Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CPB071034
Mã ISIN:,VNCPB0710349
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,72/2007/GCNTP-TTLK cấp ngày 26/10/2007
Tổng số chứng khoán đăng ký:,14.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.400.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,19/10/2007
Ngày đáo hạn:,19/10/2010
Nơi quản lý tại VSD:,Trụ sở chính
