Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 01/2019
Mã chứng khoán:,BVBS19144
Mã ISIN:,VNBVBS191446
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 27/2019/GCNTP-VSD do VSD cấp ngày 10/9/2019
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,7%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/09 từ năm 2020 đến năm đáo hạn.	"
Kỳ hạn:,15 năm
Ngày phát hành:,10/09/2019
Ngày đáo hạn:,10/09/2034
Nơi quản lý tại VSD:,Trụ sở chính
