Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS14037
Mã ISIN:,VNBVBS140377
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9%/năm
Cách thức trả lãi:,Trả sau mỗi năm một lần trùng với ngày phát hành
Kỳ hạn:,5 năm
Ngày phát hành:,18/02/2014
Ngày đáo hạn:,18/02/2019
Nơi quản lý tại VSD:,Trụ sở chính
