Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 87/2017
Mã chứng khoán:,TD1747431
Mã ISIN:,VNTD17474311
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 63/2017/GCNTP-VSD do VSD cấp ngày 15/06/2017, số 63/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 13/7/2017"
Tổng số chứng khoán đăng ký:,30.770.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.077.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/06 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,15/06/2017
Ngày đáo hạn:,15/06/2047
Nơi quản lý tại VSD:,Trụ sở chính
