Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB110016
Mã ISIN:,VNVDB1100165
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,58/2010/GNCTP-VSD cấp ngày 20/5/2010
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.5%/năm
Cách thức trả lãi:,"Lãi trả sau định kỳ 01 năm 01 lần trùng với ngày phát hành (lần đầu vào ngày 29/04/2011). TH đến hạn trả lãi, người sở hữu không đến nhận lãi thì lãi được bảo lưu, không tính nhập gốc. Gốc thanh toán 01 lần khi đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,29/04/2010
Ngày đáo hạn:,29/04/2020
Nơi quản lý tại VSD:,Trụ sở chính
