Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111033
Mã ISIN:,VNVDB1110339
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,33/2011/GCNTP-VSD cấp ngày 14/06/2011
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.2%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,09/06/2011
Ngày đáo hạn:,09/06/2021
Nơi quản lý tại VSD:,Trụ sở chính
