Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 47/2011
Mã chứng khoán:,TD1114039
Mã ISIN:,VNTD11140397
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,39/2011/GCNTP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp ngày 28/06/2011
Tổng số chứng khoán đăng ký:,90.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,9.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,12.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 20/06 từ năm 2012 đến năm đáo hạn"
Kỳ hạn:,03 năm
Ngày phát hành:,20/06/2011
Ngày đáo hạn:,20/06/2014
Nơi quản lý tại VSD:,Trụ sở chính
