Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,VBS111022
Mã ISIN:,VNVBS1110220
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,22/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,30.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,2 năm
Ngày phát hành:,23/02/2011
Ngày đáo hạn:,23/02/2013
Nơi quản lý tại VSD:,Trụ sở chính
