Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QH051001
Mã ISIN:,VN0QH0510011
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,02/GCN/TTGDHN-LK ngày 27/4/2005
Tổng số chứng khoán đăng ký:,250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,25.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,21/04/2005
Ngày đáo hạn:,21/04/2010
Nơi quản lý tại VSD:,Trụ sở chính
