Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 02 năm
Mã chứng khoán:,QHB1012015
Mã ISIN:,VNBB10120152
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,0 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,7.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,700.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,23/03/2010
Ngày đáo hạn:,23/03/2012
Nơi quản lý tại VSD:,Trụ sở chính
