Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 69/2020
Mã chứng khoán:,TD2025005
Mã ISIN:,VNTD20250054
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 11/2020/GCNTP-VSD do VSD cấp ngày 04/06/2020, Số: 11/2020/GCNTP-VSD-9 cấp thay đổi lần 09 ngày 27/08/2020
"
Tổng số chứng khoán đăng ký:,85.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.590.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"1,9%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/06 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,04/06/2020
Ngày đáo hạn:,04/06/2025
Nơi quản lý tại VSD:,Trụ sở chính
