Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 21/2006 (10-HN) kỳ hạn 5 năm
Mã chứng khoán:,CP061119
Mã ISIN:,VN0CP0611192
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,65/2006/GCNTP-TTLK ngày 31/10/2006
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,39%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,25/10/2006
Ngày đáo hạn:,25/10/2011
Nơi quản lý tại VSD:,Trụ sở chính
