Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu
Mã chứng khoán:,QHD0811059
Mã ISIN:,VNBD08110593
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,59/2008/GNCTP-TTLK ngày 10/11/2008
Tổng số chứng khoán đăng ký:,4.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,420.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,15.0%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,04/11/2008
Ngày đáo hạn:,04/11/2011
Nơi quản lý tại VSD:,Trụ sở chính
