Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam
Mã chứng khoán:,BVDB13138
Mã ISIN:,VNBVDB131381
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,76/2013/GCNTP- VSD cấp ngày 12/07/2013
Tổng số chứng khoán đăng ký:,300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,30.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,5%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được trả sau mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,5 năm
Ngày phát hành:,12/07/2013
Ngày đáo hạn:,12/07/2018
Nơi quản lý tại VSD:,Trụ sở chính
