Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh
"
Tên chứng quyền:,Chứng quyền VNM-HSC-MET05
Mã chứng quyền:,CVNM2013
Mã ISIN:,VN0CVNM20133
Mã chứng khoán cơ sở:,VNM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Sữa Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,01/04/2021
Tỷ lệ chuyển đổi:,"9,9085:1"
Giá thực hiện:,"103.048,5  đồng"
Giá phát hành lần đầu:,1.900  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   176/2020/GCNCW-VSD do VSD cấp lần đầu ngày 20/10/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,9.500.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
