Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS15178
Mã ISIN:,VNBVBS151788
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 112/2015/GCNTP-VSD do VSD cấp ngày 15/12/2015
Tổng số chứng khoán đăng ký:,200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,20.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,1%/ năm"
Cách thức trả lãi:,"Tiền gốc thanh toán một lần khi đến hạn, tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành"
Kỳ hạn:,15 năm
Ngày phát hành:,15/12/2015
Ngày đáo hạn:,15/12/2030
Nơi quản lý tại VSD:,Trụ sở chính
