Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,VBS112028
Mã ISIN:,VNVBS1120286
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,28/2012/GCNTP-VSD do VSD cấp ngày 29/03/2012
Tổng số chứng khoán đăng ký:,7.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,700.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"12,05%/năm"
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá
Kỳ hạn:,03 năm
Ngày phát hành:,27/03/2012
Ngày đáo hạn:,27/03/2015
Nơi quản lý tại VSD:,Trụ sở chính
