Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 6/2006
Mã chứng khoán:,TP1A0606
Mã ISIN:,VN0TP1A06066
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,13.230.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.323.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,01/03/2006
Ngày đáo hạn:,01/03/2011
Nơi quản lý tại VSD:,Trụ sở chính
