Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS15148
Mã ISIN:,VNBVBS151481
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 37/2015/GCNTP-VSD do VSD ngày 19/5/2015
Tổng số chứng khoán đăng ký:,900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,90.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,7%/năm"
Cách thức trả lãi:,"Tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành, tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn						"
Kỳ hạn:,15 năm
Ngày phát hành:,20/05/2015
Ngày đáo hạn:,20/05/2030
Nơi quản lý tại VSD:,Trụ sở chính
