Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHB0810014
Mã ISIN:,VNQHB0810013
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,14/2008/GCNTP-TTLK cấp ngày 03/03/2008
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,25/02/2008
Ngày đáo hạn:,25/02/2010
Nơi quản lý tại VSD:,Trụ sở chính
