Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ bảo lãnh phát hành đợt 48/2004
Mã chứng khoán:,TP4A4804
Mã ISIN:,VN0TP4A48047
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,225/2004/GCN/TTGDHCM-LK
Tổng số chứng khoán đăng ký:,1.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,105.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,18/11/2004
Ngày đáo hạn:,18/11/2019
Nơi quản lý tại VSD:,Trụ sở chính
