Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 82/2021
Mã chứng khoán:,TD2131016
Mã ISIN:,VNTD21310162
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 18/2021/GCNTP-VSD do VSD cấp lần đầu ngày 10/06/2021; Số: 18/2021/GCNTP-VSD-4 cấp thay đổi lần 04 ngày 15/07/2021
Tổng số chứng khoán đăng ký:,191.560.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,19.156.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/06 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,10/06/2021
Ngày đáo hạn:,10/06/2031
Nơi quản lý tại VSD:,Trụ sở chính
